iter	RMSE
4657	22138.32632
4658	22137.81747
4659	22137.63569
4660	22136.86377
4661	22136.25074
4662	22134.86494
4663	22133.70691
4664	22133.28333
4665	22132.89582
4666	22132.20373
4667	22131.87565
4668	22131.00078
4669	22130.25077
4670	22129.16902
4671	22128.51067
4672	22127.43014
4673	22126.48817
4674	22125.65154
4675	22124.97583
4676	22124.13074
4677	22123.92366
4678	22123.10304
4679	22122.14896
4680	22121.40443
4681	22120.846
4682	22120.34676
4683	22119.27054
4684	22118.91989
4685	22117.6825
4686	22116.63241
4687	22116.09158
4688	22115.36684
4689	22115.20301
4690	22114.41122
4691	22114.14798
4692	22113.64981
4693	22113.13903
4694	22112.38122
4695	22111.5322
4696	22110.59268
4697	22109.80585
4698	22109.20362
4699	22108.34421
4700	22107.59516
4701	22106.77506
4702	22106.03305
4703	22105.26891
4704	22104.49193
4705	22103.99302
4706	22103.12871
4707	22102.53222
4708	22101.68501
4709	22100.98571
4710	22100.24358
4711	22099.40443
4712	22099.21866
4713	22098.47123
4714	22097.80036
4715	22096.68496
4716	22095.93761
4717	22095.13823
4718	22094.37502
4719	22093.6212
4720	22093.10824
4721	22092.96588
4722	22092.79463
4723	22092.28205
4724	22091.14932
4725	22090.45493
4726	22089.64203
4727	22089.34354
4728	22088.62768
4729	22088.01236
4730	22087.0632
4731	22086.66236
4732	22086.10996
4733	22085.38362
4734	22084.44039
4735	22083.68652
4736	22082.86813
4737	22081.8464
4738	22080.98841
4739	22079.89924
4740	22079.36743
4741	22078.22548
4742	22077.42135
4743	22076.74031
4744	22075.95531
4745	22075.15169
4746	22074.37367
4747	22073.3569
4748	22072.6385
4749	22071.7683
4750	22070.87035
4751	22070.29347
4752	22069.99752
4753	22069.72638
4754	22069.57585
4755	22069.29589
4756	22069.05487
4757	22068.84985
4758	22068.20824
4759	22067.99768
4760	22067.45756
4761	22066.69777
4762	22065.89583
4763	22065.06724
4764	22063.97529
4765	22063.77022
4766	22063.07356
4767	22062.15165
4768	22061.88401
4769	22060.97539
4770	22059.84551
4771	22059.00111
4772	22058.02043
4773	22057.48871
4774	22056.78768
4775	22056.14846
4776	22055.33449
4777	22054.62337
4778	22053.71002
4779	22053.12444
4780	22052.4515
4781	22051.66382
4782	22051.52129
4783	22050.84414
4784	22050.40233
4785	22049.98458
4786	22049.37712
4787	22048.74552
4788	22048.0844
4789	22047.86567
4790	22046.76289
4791	22045.84364
4792	22045.01534
4793	22044.31376
4794	22044.14323
4795	22043.45168
4796	22042.67
4797	22041.9572
4798	22041.72686
4799	22041.17539
4800	22040.60845
4801	22040.34858
4802	22039.68227
4803	22038.91604
4804	22037.96829
4805	22037.62397
4806	22036.62644
4807	22035.91569
4808	22035.32569
4809	22034.86774
4810	22034.10653
4811	22033.90672
4812	22033.65928
4813	22032.68444
4814	22031.83584
4815	22030.94411
4816	22030.04794
4817	22029.41696
4818	22028.8992
4819	22028.14936
4820	22027.90389
4821	22027.38933
4822	22026.71563
4823	22026.44825
4824	22025.87743
4825	22025.17208
4826	22024.87804
4827	22023.98326
4828	22023.03608
4829	22022.37424
4830	22021.51032
4831	22020.80582
4832	22020.2214
4833	22019.51238
4834	22018.40513
4835	22017.5617
4836	22016.78052
4837	22016.48606
4838	22015.60622
4839	22014.65989
4840	22013.77805
4841	22012.77089
4842	22012.11482
4843	22011.85082
4844	22011.12382
4845	22010.79214
4846	22010.14522
4847	22009.44949
4848	22008.7887
4849	22008.49915
4850	22007.70018
4851	22006.989
4852	22006.43249
4853	22006.06103
4854	22005.42634
4855	22004.70202
4856	22003.73634
4857	22003.59184
4858	22002.59166
4859	22002.47673
4860	22001.64836
4861	22000.79672
4862	22000.38943
4863	21999.94067
4864	21999.29857
4865	21998.39822
4866	21997.59094
4867	21996.91033
4868	21995.79178
4869	21995.16982
4870	21994.41331
4871	21993.82696
4872	21993.10652
4873	21992.56138
4874	21992.14717
4875	21991.51583
4876	21990.66296
4877	21990.09116
4878	21989.01867
4879	21988.24083
4880	21987.45341
4881	21986.65732
4882	21985.24895
4883	21984.76257
4884	21984.07489
4885	21983.40825
4886	21982.65664
4887	21981.92778
4888	21981.16962
4889	21980.32662
4890	21979.56745
4891	21978.97909
4892	21978.69359
4893	21978.12261
4894	21977.27214
4895	21976.87158
4896	21976.58374
4897	21976.0609
4898	21975.36069
4899	21974.81715
4900	21974.07855
4901	21973.50053
4902	21973.26927
4903	21972.74016
4904	21971.77738
4905	21971.46694
4906	21970.82767
4907	21969.71044
4908	21969.08501
4909	21968.34214
4910	21967.47011
4911	21966.93896
4912	21965.6279
4913	21964.89752
4914	21963.81381
4915	21963.14113
4916	21962.59035
4917	21961.98719
4918	21961.29265
4919	21960.84035
4920	21960.31943
4921	21959.68191
4922	21958.58475
4923	21958.01287
4924	21957.03198
4925	21956.25647
4926	21955.24534
4927	21954.39918
4928	21953.25141
4929	21952.69774
4930	21951.94994
4931	21951.39669
4932	21950.70773
4933	21949.84699
4934	21949.00158
4935	21948.15367
4936	21947.30743
4937	21946.62472
4938	21945.83404
4939	21945.31508
4940	21944.29407
4941	21944.17869
4942	21943.35518
4943	21942.55042
4944	21941.811
4945	21941.04335
4946	21940.34248
4947	21939.7715
4948	21938.66444
4949	21937.72418
4950	21937.1062
4951	21936.38272
4952	21935.28485
4953	21934.58832
4954	21933.87923
4955	21933.33772
4956	21932.55036
4957	21932.07466
4958	21931.01615
4959	21930.40716
4960	21929.75265
4961	21928.95859
4962	21928.15577
4963	21927.62006
4964	21927.00411
4965	21926.31571
4966	21925.5959
4967	21925.38827
4968	21924.83901
4969	21924.49365
4970	21923.57782
4971	21922.38764
4972	21922.22856
4973	21921.41869
4974	21920.77833
4975	21919.94786
4976	21919.1997
4977	21918.95478
4978	21918.6792
4979	21917.81605
4980	21916.99519
4981	21916.27297
4982	21915.52787
4983	21915.0127
4984	21914.44281
4985	21913.91194
4986	21913.22797
4987	21912.44255
4988	21911.78709
4989	21910.99831
4990	21910.82589
4991	21909.98605
4992	21909.1191
4993	21908.42746
4994	21907.63795
4995	21906.80465
4996	21906.48058
4997	21905.61909
4998	21905.08699
4999	21904.83281
5000	21904.31962
5001	21903.77223
5002	21903.12072
5003	21902.89853
5004	21902.02391
5005	21901.74293
5006	21900.98115
5007	21900.53965
5008	21900.23711
5009	21899.3543
5010	21898.7604
5011	21898.0399
5012	21897.58404
5013	21897.34013
5014	21896.51835
5015	21896.11413
5016	21895.15326
5017	21894.37129
5018	21893.49929
5019	21893.19479
5020	21892.54651
5021	21891.55247
5022	21890.90368
5023	21890.09654
5024	21889.06173
5025	21888.45997
5026	21887.97606
5027	21887.26335
5028	21885.70969
5029	21885.13415
5030	21884.66114
5031	21883.91784
5032	21883.13321
5033	21882.92937
5034	21882.36379
5035	21881.9708
5036	21881.07245
5037	21879.91451
5038	21879.27363
5039	21878.54603
5040	21878.31767
5041	21877.66997
5042	21876.95281
5043	21876.16624
5044	21875.48524
5045	21874.909
5046	21874.14335
5047	21873.57912
5048	21872.86713
5049	21872.19396
5050	21871.54819
5051	21870.85518
5052	21870.08253
5053	21869.72064
5054	21868.97713
5055	21867.96061
5056	21867.19835
5057	21866.21631
5058	21865.96554
5059	21865.16486
5060	21864.40795
5061	21863.7796
5062	21863.12656
5063	21862.81355
5064	21862.24232
5065	21861.59018
5066	21860.82721
5067	21860.55337
5068	21859.60741
5069	21859.10598
5070	21857.91739
5071	21857.51504
5072	21856.82645
5073	21856.30451
5074	21855.54207
5075	21854.83156
5076	21854.51436
5077	21853.78728
5078	21853.15395
5079	21852.38661
5080	21851.62755
5081	21850.98092
5082	21850.2139
5083	21849.10376
5084	21848.85178
5085	21848.34857
5086	21847.78984
5087	21846.90426
5088	21846.28651
5089	21845.58917
5090	21844.69464
5091	21844.51665
5092	21843.87977
5093	21843.09492
5094	21842.52614
5095	21841.8093
5096	21841.11863
5097	21840.16907
5098	21839.84169
5099	21839.12091
5100	21838.14625
5101	21837.50782
5102	21837.00189
5103	21836.38699
5104	21836.16932
5105	21835.41489
5106	21835.26893
5107	21834.24008
5108	21833.69339
5109	21833.20413
5110	21832.37018
5111	21831.57955
5112	21830.86388
5113	21830.29303
5114	21829.64148
5115	21828.93175
5116	21828.30365
5117	21827.72285
5118	21827.06404
5119	21826.80193
5120	21825.92283
5121	21825.02993
5122	21824.06251
5123	21823.35869
5124	21822.68532
5125	21821.76094
5126	21820.68964
5127	21820.01458
5128	21819.33402
5129	21818.53877
5130	21817.5768
5131	21816.80044
5132	21816.54213
5133	21815.83998
5134	21815.1138
5135	21814.79615
5136	21814.68407
5137	21813.99579
5138	21813.12813
5139	21812.15469
5140	21811.23673
5141	21810.83611
5142	21810.2421
5143	21809.39495
5144	21808.69216
5145	21807.69124
5146	21806.82845
5147	21806.15873
5148	21805.50203
5149	21805.16839
5150	21804.29878
5151	21803.81215
5152	21803.29654
5153	21802.59619
5154	21802.32366
5155	21801.96763
5156	21801.29287
5157	21800.79147
5158	21800.18683
5159	21799.52213
5160	21798.72617
5161	21798.14685
5162	21797.42935
5163	21796.8988
5164	21796.56577
5165	21795.84754
5166	21795.02343
5167	21794.44842
5168	21793.89263
5169	21792.99059
5170	21792.52506
5171	21791.36678
5172	21790.86858
5173	21789.8083
5174	21788.92865
5175	21788.72181
5176	21788.00415
5177	21787.85975
5178	21787.12339
5179	21785.89664
5180	21785.23965
5181	21784.6183
5182	21784.05789
5183	21783.30342
5184	21782.66614
5185	21781.9788
5186	21781.34891
5187	21780.65354
5188	21779.99716
5189	21779.50223
5190	21779.15914
5191	21778.43646
5192	21778.25452
5193	21777.62027
5194	21777.02231
5195	21776.32291
5196	21775.57328
5197	21774.83629
5198	21774.16612
5199	21773.66827
5200	21772.9797
5201	21772.35287
5202	21772.07405
5203	21771.58246
5204	21770.91293
5205	21770.30753
5206	21769.41463
5207	21768.72031
5208	21768.48737
5209	21768.24912
5210	21768.01028
5211	21767.32715
5212	21767.20973
5213	21766.60183
5214	21766.37902
5215	21765.67117
5216	21764.69413
5217	21764.07244
5218	21763.95858
5219	21763.76062
5220	21763.48575
5221	21762.9046
5222	21762.29327
5223	21761.38606
5224	21760.64864
5225	21759.92845
5226	21759.68973
5227	21759.04672
5228	21758.85455
5229	21758.20406
5230	21757.3652
5231	21756.41327
5232	21755.61393
5233	21755.18011
5234	21754.57778
5235	21753.91173
5236	21753.22258
5237	21752.65557
5238	21752.11715
5239	21751.59063
5240	21750.84734
5241	21750.00911
5242	21749.28054
5243	21748.85422
5244	21748.37565
5245	21747.35212
5246	21746.69402
5247	21746.08448
5248	21745.94327
5249	21745.23465
5250	21744.48219
5251	21743.83115
5252	21742.9465
5253	21742.13772
5254	21741.63278
5255	21741.43467
5256	21741.09864
5257	21740.47475
5258	21739.87812
5259	21739.1087
5260	21738.55343
5261	21737.80761
5262	21736.92969
5263	21736.04336
5264	21735.4683
5265	21734.88265
5266	21734.72989
5267	21734.54229
5268	21733.5464
5269	21732.73365
5270	21731.32459
5271	21730.47092
5272	21730.16668
5273	21729.36599
5274	21728.78802
5275	21728.12987
5276	21727.58417
5277	21727.4134
5278	21726.66938
5279	21725.93571
5280	21725.35028
5281	21724.4732
5282	21723.85053
5283	21722.9249
5284	21722.35093
5285	21721.75219
5286	21721.02643
5287	21720.89272
5288	21720.23181
5289	21719.61172
5290	21718.84129
5291	21718.38209
5292	21717.87446
5293	21716.87185
5294	21716.13995
5295	21715.64926
5296	21715.08329
5297	21714.87078
5298	21714.01934
5299	21713.3723
5300	21712.72562
5301	21711.84087
5302	21711.22664
5303	21710.52838
5304	21709.91813
5305	21709.56901
5306	21708.89978
5307	21708.20318
5308	21707.89714
5309	21707.71246
5310	21706.9803
5311	21706.23988
5312	21705.65786
5313	21705.07152
5314	21704.58349
5315	21704.01877
5316	21703.21468
5317	21702.92816
5318	21702.47555
5319	21701.50912
5320	21700.9996
5321	21700.27819
5322	21699.41192
5323	21698.90482
5324	21698.68201
5325	21698.07295
5326	21697.30178
5327	21696.3297
5328	21695.48205
5329	21694.64908
5330	21694.4368
5331	21693.71668
5332	21693.0163
5333	21691.94194
5334	21691.4548
5335	21690.88236
5336	21690.30334
5337	21690.07003
5338	21689.42246
5339	21688.49488
5340	21687.80046
5341	21687.3141
5342	21686.95654
5343	21686.25654
5344	21685.28627
5345	21684.23308
5346	21683.59575
5347	21682.95417
5348	21682.16783
5349	21681.4877
5350	21680.78307
5351	21680.20474
5352	21679.55322
5353	21678.96814
5354	21678.42134
5355	21677.74224
5356	21676.77959
5357	21676.34081
5358	21675.6798
5359	21675.00428
5360	21674.38083
5361	21673.6964
5362	21672.95303
5363	21672.32786
5364	21671.71345
5365	21671.0494
5366	21670.37448
5367	21669.7086
5368	21669.03582
5369	21668.83991
5370	21668.12236
5371	21667.19663
5372	21666.59518
5373	21665.96955
5374	21665.25787
5375	21665.04055
5376	21664.79595
5377	21664.06649
5378	21663.4409
5379	21662.79043
5380	21661.99904
5381	21661.44816
5382	21660.84731
5383	21660.41771
5384	21659.4235
5385	21658.60408
5386	21657.8246
5387	21657.55202
5388	21657.04491
5389	21656.58072
5390	21656.31283
5391	21655.68903
5392	21655.30693
5393	21654.21639
5394	21653.65978
5395	21652.73328
5396	21652.13825
5397	21651.15021
5398	21650.50492
5399	21649.94814
5400	21649.47875
5401	21648.36391
5402	21647.54629
5403	21646.83664
5404	21646.08551
5405	21645.12942
5406	21644.10615
5407	21643.35733
5408	21642.46208
5409	21641.72537
5410	21641.17482
5411	21640.9596
5412	21640.3211
5413	21639.69888
5414	21639.36946
5415	21638.63492
5416	21637.84612
5417	21637.32945
5418	21636.60164
5419	21635.97473
5420	21635.35373
5421	21634.71354
5422	21634.0256
5423	21633.415
5424	21632.83218
5425	21632.71747
5426	21632.09796
5427	21631.53757
5428	21631.37742
5429	21630.92324
5430	21630.27314
5431	21629.69846
5432	21629.13219
5433	21628.46094
5434	21627.63922
5435	21627.02121
5436	21626.24983
5437	21625.59635
5438	21624.63181
5439	21624.29846
5440	21624.11463
5441	21623.82864
5442	21622.96762
5443	21622.62059
5444	21622.29797
5445	21621.37675
5446	21621.16139
5447	21620.32561
5448	21619.6375
5449	21619.43237
5450	21618.79325
5451	21617.98049
5452	21617.48519
5453	21616.85478
5454	21616.26452
5455	21615.54317
5456	21615.39142
5457	21614.84205
5458	21614.24054
5459	21613.6476
5460	21613.0473
5461	21612.33678
5462	21611.65573
5463	21610.96055
5464	21609.97721
5465	21609.62721
5466	21608.94918
5467	21608.23779
5468	21607.83799
5469	21607.27072
5470	21606.69825
5471	21605.76498
5472	21604.79962
5473	21604.31741
5474	21603.67387
5475	21603.13072
5476	21602.33218
5477	21602.15925
5478	21601.61406
5479	21601.04572
5480	21600.82602
5481	21599.84465
5482	21599.68594
5483	21599.5375
5484	21598.7362
5485	21598.21083
5486	21597.59895
5487	21596.9933
5488	21596.43176
5489	21596.24787
5490	21595.16791
5491	21594.51848
5492	21594.02149
5493	21593.70713
5494	21593.13786
5495	21592.95019
5496	21592.25283
5497	21591.34757
5498	21590.79645
5499	21590.11625
5500	21589.26944
5501	21588.62986
5502	21587.9641
5503	21587.25528
5504	21586.67777
5505	21586.27299
5506	21585.73001
5507	21585.07461
5508	21584.32174
5509	21583.60952
5510	21583.37237
5511	21582.81369
5512	21582.21569
5513	21581.57255
5514	21581.03922
5515	21580.50175
5516	21579.95721
5517	21579.21646
5518	21578.74302
5519	21578.07085
5520	21577.8937
5521	21577.37375
5522	21576.76748
5523	21576.01441
5524	21575.26413
5525	21574.94093
5526	21574.62895
5527	21574.44682
5528	21573.82311
5529	21572.87279
5530	21572.48315
5531	21571.44317
5532	21570.63744
5533	21570.24968
5534	21569.65247
5535	21568.98386
5536	21568.35558
5537	21567.75597
5538	21567.20938
5539	21566.48099
5540	21565.20496
5541	21564.83005
5542	21564.13245
5543	21563.59241
5544	21563.04252
5545	21562.38967
5546	21561.62883
5547	21561.14899
5548	21560.94027
5549	21560.3207
5550	21559.49853
5551	21558.79492
5552	21558.56989
5553	21558.1352
5554	21557.5311
5555	21557.31042
5556	21556.7568
5557	21556.06261
5558	21555.36792
5559	21555.21039
5560	21554.98382
5561	21554.34179
5562	21553.64076
5563	21552.99489
5564	21552.02341
5565	21551.55024
5566	21550.7717
5567	21549.99237
5568	21549.29185
5569	21548.53786
5570	21547.68882
5571	21547.13797
5572	21546.49125
5573	21545.77612
5574	21544.91924
5575	21544.40208
5576	21543.71135
5577	21543.10748
5578	21542.10719
5579	21541.47488
5580	21540.90198
5581	21540.66407
5582	21539.87288
5583	21539.05992
5584	21538.49388
5585	21537.57872
5586	21537.11002
5587	21536.44861
5588	21536.20318
5589	21535.16867
5590	21534.12111
5591	21533.72685
5592	21533.2143
5593	21532.55858
5594	21531.81603
5595	21531.28801
5596	21530.71992
5597	21530.07042
5598	21529.48694
5599	21529.01308
5600	21528.33723
5601	21528.10295
5602	21527.47544
5603	21527.06878
5604	21526.90943
5605	21526.29058
5606	21525.45604
5607	21525.32645
5608	21524.72297
5609	21523.94784
5610	21523.74421
5611	21523.15807
5612	21522.60001
5613	21522.22387
5614	21521.76524
5615	21521.00783
5616	21520.69718
5617	21520.21806
5618	21519.63199
5619	21519.17678
5620	21518.8361
5621	21518.15533
5622	21517.56431
5623	21517.10656
5624	21516.82502
5625	21516.60462
5626	21516.4175
5627	21515.96272
5628	21515.39202
5629	21514.79202
5630	21514.49864
5631	21513.44632
5632	21512.7846
5633	21512.15702
5634	21511.37806
5635	21511.16769
5636	21511.04373
5637	21510.82742
5638	21510.16671
5639	21509.86346
5640	21509.03547
5641	21508.12531
5642	21507.56093
5643	21506.50998
5644	21505.86468
5645	21505.65301
5646	21505.3958
5647	21504.75403
5648	21504.17703
5649	21503.77132
5650	21503.22548
5651	21502.70708
5652	21502.22856
5653	21501.43138
5654	21501.31823
5655	21500.66186
5656	21499.82483
5657	21499.31849
5658	21498.69275
5659	21497.39646
5660	21497.24538
5661	21496.36145
5662	21496.12309
5663	21495.60871
5664	21495.38749
5665	21494.69986
5666	21494.09736
5667	21493.87969
5668	21493.73783
5669	21493.29655
5670	21493.12185
5671	21492.56491
5672	21492.39168
5673	21491.34775
5674	21490.64709
5675	21490.38763
5676	21490.01403
5677	21489.16608
5678	21488.36261
5679	21487.63975
5680	21487.04867
5681	21486.57689
5682	21485.9201
5683	21485.5761
5684	21484.94087
5685	21484.40201
5686	21483.86414
5687	21483.20279
5688	21483.03824
5689	21482.48917
5690	21481.6727
5691	21481.16308
5692	21480.59945
5693	21480.34858
5694	21480.13477
5695	21479.49173
5696	21478.72429
5697	21478.09484
5698	21477.66288
5699	21477.02834
5700	21476.73428
5701	21476.14357
5702	21475.46054
5703	21475.1096
5704	21474.49029
5705	21473.74128
5706	21473.29384
5707	21472.67103
5708	21471.8345
5709	21470.7293
5710	21470.08148
5711	21469.84213
5712	21469.61741
5713	21468.89175
5714	21468.3403
5715	21468.11194
5716	21467.60528
5717	21466.85799
5718	21466.20859
5719	21465.41879
5720	21464.93932
5721	21464.47246
5722	21463.72275
5723	21463.21043
5724	21462.98989
5725	21462.25997
5726	21461.64343
5727	21461.21482
5728	21460.37112
5729	21459.32288
5730	21458.36266
5731	21457.71736
5732	21457.26051
5733	21456.37629
5734	21455.81439
5735	21454.95449
5736	21454.31606
5737	21453.58205
5738	21452.5397
5739	21452.37917
5740	21451.76024
5741	21451.48406
5742	21450.79072
5743	21450.26876
5744	21449.60885
5745	21448.93902
5746	21448.32962
5747	21447.79338
5748	21447.04194
5749	21446.37228
5750	21445.77592
5751	21445.16706
5752	21444.46795
5753	21443.7388
5754	21443.47609
5755	21442.97121
5756	21442.37347
5757	21441.69832
5758	21441.03363
5759	21440.42498
5760	21439.80026
5761	21439.15727
5762	21438.54791
5763	21437.81445
5764	21437.26002
